customer_id,customer_name,gender,age,city,state,signup_date,acquisition_channel
CUST10693,Shreya Desai,Female,29.0,Ahmedabad,Gujarat,2023-04-15,Organic Search
CUST10694,Naveen Banerjee,Male,25.0,Noida,Uttar Pradesh,2023-11-02,Organic Search
CUST10695,Saanvi Menon,Female,38.0,Ahmedabad,Gujarat,2025-04-12,Paid Search
CUST10696,Suresh Rao,Male,29.0,Hyderabad,Telangana,2023-06-12,Organic Search
CUST10697,Sneha Verma,Female,19.0,Delhi,Delhi,2024-07-18,Social Media
CUST10698,Pranav Gupta,Male,39.0,Ahmedabad,Gujarat,2024-11-19,Organic Search
CUST10699,Yash Joshi,Male,46.0,Ahmedabad,Gujarat,2025-07-01,Organic Search
CUST10700,Payal Joshi,Female,31.0,Thane,Maharashtra,2025-06-07,Social Media
CUST10701,Aditya Verma,Male,34.0,Hyderabad,Telangana,2025-04-03,Referral
CUST10702,Rohan Chatterjee,Male,18.0,Chennai,Tamil Nadu,2024-05-18,Paid Search
CUST10703,Abhishek Tiwari,Male,18.0,Hyderabad,Telangana,2023-07-23,Organic Search
CUST10704,Aadhya Patel,Female,18.0,Hyderabad,Telangana,2025-01-14,Paid Search
CUST10705,Radhika Bansal,Female,33.0,Bengaluru,Karnataka,2023-09-11,Organic Search
CUST10706,Anjali Mukherjee,Female,30.0,Kolkata,West Bengal,2024-10-11,Organic Search
CUST10707,Ananya Bansal,Female,38.0,Chennai,Tamil Nadu,2025-09-16,Paid Search
CUST10708,Kunal Reddy,Male,31.0,Mumbai,Maharashtra,2024-10-01,Direct
CUST10709,Aditya Saxena,Male,43.0,Gurugram,Haryana,2024-12-24,Direct
CUST10710,Gaurav Nair,Male,42.0,Hyderabad,Telangana,2025-01-21,Social Media
CUST10711,Ananya Desai,Female,30.0,Bhopal,Madhya Pradesh,2025-05-25,Referral
CUST10712,Tanvi Malhotra,Female,23.0,Chandigarh,Chandigarh,2024-06-14,Paid Search
CUST10713,Abhishek Kapoor,Male,18.0,Mumbai,Maharashtra,2024-08-13,Direct
CUST10714,Ankit Mukherjee,Male,47.0,Delhi,Delhi,2023-09-04,Referral
CUST10715,Preeti Malhotra,Female,24.0,Delhi,Delhi,2024-11-28,Social Media
CUST10716,Anita Malhotra,Female,18.0,Rajkot,Gujarat,2024-01-22,Organic Search
CUST10717,Aditi Agarwal,Female,34.0,Pune,Maharashtra,2024-08-23,Email
CUST10718,Siddharth Chopra,Male,18.0,Hyderabad,Telangana,2025-04-04,Referral
CUST10719,Naveen Malhotra,Male,34.0,Mumbai,Maharashtra,2023-01-28,Paid Search
CUST10720,Sanjay Mishra,Male,30.0,Mumbai,Maharashtra,2024-10-13,Paid Search
CUST10721,Rahul Pandey,Male,42.0,Jaipur,Rajasthan,2023-09-01,
CUST10722,Sunita Verma,Female,41.0,Nagpur,Maharashtra,2024-01-04,
CUST10723,Vivaan Saxena,Male,44.0,Ahmedabad,Gujarat,2023-02-24,Direct
CUST10724,Rohan Bansal,Male,35.0,Bengaluru,Karnataka,2023-08-27,
CUST10725,Nisha Joshi,Female,24.0,Vadodara,Gujarat,2025-09-21,Organic Search
CUST10726,Kiran Desai,Female,23.0,Nashik,Maharashtra,2025-09-29,Organic Search
CUST10727,Harsh Iyer,Male,28.0,Ahmedabad,Gujarat,2025-02-25,Referral
CUST10728,Nisha Menon,Female,53.0,Bhopal,Madhya Pradesh,2024-11-25,Organic Search
CUST10729,Suresh Iyer,Male,31.0,Nashik,Maharashtra,2025-04-13,Referral
CUST10730,Kavya Tiwari,Female,35.0,Ahmedabad,Gujarat,2025-07-15,Organic Search
CUST10731,Abhishek Joshi,Male,48.0,Delhi,Delhi,2024-09-03,Organic Search
CUST10732,Nisha Kumar,Female,36.0,Ahmedabad,Gujarat,2023-02-24,Organic Search
CUST10733,Varun Bansal,Male,26.0,Mumbai,Maharashtra,2025-02-16,Organic Search
CUST10734,Vihaan Malhotra,Male,40.0,Mumbai,Maharashtra,2025-09-19,Direct
CUST10735,Aadhya Desai,Female,29.0,Ghaziabad,Uttar Pradesh,2023-12-10,Organic Search
CUST10736,Ritu Mehta,Female,36.0,Agra,Uttar Pradesh,2024-07-12,Email
CUST10737,Yash Desai,Male,38.0,Lucknow,Uttar Pradesh,2024-04-01,Direct
CUST10738,Tarun Yadav,Male,28.0,Agra,Uttar Pradesh,2024-05-01,Email
CUST10739,Deepak Patel,Male,35.0,Gurugram,Haryana,2025-02-26,Direct
CUST10740,Abhishek Das,Male,49.0,Kanpur,Uttar Pradesh,2024-04-18,Organic Search
CUST10741,Divya Shah,Female,27.0,Chandigarh,Chandigarh,2025-08-18,Social Media
CUST10742,Sanjay Das,Male,46.0,Chandigarh,Chandigarh,2025-04-23,Paid Search
CUST10743,Diya Kapoor,Female,27.0,Bengaluru,Karnataka,2023-02-13,Referral
CUST10744,Diya Yadav,Female,51.0,Noida,Uttar Pradesh,2025-05-16,Email
CUST10745,Kiran Banerjee,Female,24.0,Kochi,Kerala,2025-04-09,Email
CUST10746,Siddharth Mishra,Male,29.0,Bengaluru,Karnataka,2024-08-31,Paid Search
CUST10747,Varun Mishra,Male,48.0,Surat,Gujarat,2024-08-13,Social Media
CUST10748,Preeti Yadav,Female,49.0,Bengaluru,Karnataka,2025-05-29,
CUST10749,Yash Das,Male,41.0,Ahmedabad,Gujarat,2024-06-04,Organic Search
CUST10750,Karthik Patel,Male,22.0,Surat,Gujarat,2023-08-14,Organic Search
CUST10751,Neha Kapoor,Female,34.0,Mumbai,Maharashtra,2024-02-09,Organic Search
CUST10752,Divya Chopra,Female,33.0,Lucknow,Uttar Pradesh,2023-12-19,Referral
CUST10753,Nikhil Banerjee,Male,24.0,Kolkata,West Bengal,2025-01-24,Paid Search
CUST10754,Ishaan Saxena,Male,40.0,Delhi,Delhi,2023-09-08,Organic Search
CUST10755,Vikram Gupta,Male,25.0,Kanpur,Uttar Pradesh,2024-12-24,Direct
CUST10756,Anjali Chauhan,Female,20.0,Gurugram,Haryana,2024-07-14,Organic Search
CUST10757,Karthik Mishra,Male,18.0,Mumbai,Maharashtra,2025-06-01,Referral
CUST10758,Priya Desai,Female,50.0,Chennai,Tamil Nadu,2024-08-01,Email
CUST10759,Kiran Pandey,Female,28.0,Delhi,Delhi,2025-08-10,Paid Search
CUST10760,Rohan Shah,Male,28.0,Delhi,Delhi,2025-07-18,Organic Search
CUST10761,Priya Nair,Female,23.0,Kolkata,West Bengal,2023-09-15,Paid Search
CUST10762,Neha Patel,Female,47.0,Bengaluru,Karnataka,2025-01-28,Paid Search
CUST10763,Anita Rao,Female,19.0,Lucknow,Uttar Pradesh,2023-10-21,Organic Search
CUST10764,Arjun Kumar,Male,21.0,Bengaluru,Karnataka,2025-05-20,Social Media
CUST10765,Vihaan Kumar,Male,30.0,Visakhapatnam,Andhra Pradesh,2024-12-16,Organic Search
CUST10766,Radhika Sharma,Female,33.0,Delhi,Delhi,2024-01-20,Direct
CUST10767,Radhika Agarwal,Female,40.0,Chandigarh,Chandigarh,2023-11-30,Social Media
CUST10768,Neha Rao,Female,26.0,Ahmedabad,Gujarat,2024-06-09,Organic Search
CUST10769,Aditya Desai,Male,48.0,Mumbai,Maharashtra,2025-05-02,Social Media
CUST10770,Ishita Malhotra,Female,26.0,Mumbai,Maharashtra,2025-04-28,Paid Search
CUST10771,Manish Malhotra,Male,23.0,Pune,Maharashtra,2023-02-22,Organic Search
CUST10772,Abhishek Mishra,Male,22.0,Chandigarh,Chandigarh,2024-01-29,Organic Search
CUST10773,Reyansh Chopra,Male,25.0,Kolkata,West Bengal,2024-06-02,Organic Search
CUST10774,Vikram Desai,Male,21.0,Chennai,Tamil Nadu,2024-11-02,Social Media
CUST10775,Aditya Singh,Male,41.0,Visakhapatnam,Andhra Pradesh,2023-08-02,Organic Search
CUST10776,Reyansh Sharma,Male,23.0,Bengaluru,Karnataka,2024-03-04,Organic Search
CUST10777,Ishita Chopra,Female,32.0,Kanpur,Uttar Pradesh,2025-07-07,Referral
CUST10778,Pooja Pandey,Female,23.0,Bengaluru,Karnataka,2024-07-24,Organic Search
CUST10779,Harsh Joshi,Male,21.0,Ludhiana,Punjab,2025-03-17,Organic Search
CUST10780,Anjali Saxena,Female,44.0,Rajkot,Gujarat,2024-08-01,Paid Search
CUST10781,Deepak Pandey,Male,49.0,Delhi,Delhi,2024-07-13,Email
CUST10782,Rohan Tiwari,Male,46.0,Delhi,Delhi,2024-12-04,Social Media
CUST10783,Neha Chopra,Female,18.0,Indore,Madhya Pradesh,2023-12-12,Organic Search
CUST10784,Tarun Tiwari,Male,20.0,Lucknow,Uttar Pradesh,2023-12-01,Paid Search
CUST10785,Aman Desai,Male,53.0,Surat,Gujarat,2025-09-23,Email
CUST10786,Simran Banerjee,Female,30.0,Kolkata,West Bengal,2025-06-24,Organic Search
CUST10787,Sanjay Verma,Male,19.0,Delhi,Delhi,2025-03-12,Organic Search
CUST10788,Aditya Mishra,Male,44.0,Indore,Madhya Pradesh,2023-07-17,Social Media
CUST10789,Ishita Iyer,Female,34.0,Delhi,Delhi,2023-02-17,Paid Search
CUST10790,Ritu Gupta,Female,39.0,Pune,Maharashtra,2023-09-03,Organic Search
CUST10791,Naveen Chopra,Male,18.0,Hyderabad,Telangana,2025-08-15,Social Media
CUST10792,Meera Rao,Female,30.0,Hyderabad,Telangana,2025-05-14,Organic Search
CUST10793,Aditya Das,Male,42.0,Ghaziabad,Uttar Pradesh,2024-09-06,Paid Search
CUST10794,Harsh Saxena,Male,27.0,Chennai,Tamil Nadu,2025-09-08,Referral
CUST10795,Rohan Kapoor,Male,45.0,Kolkata,West Bengal,2023-07-29,Organic Search
CUST10796,Aarav Sharma,Male,20.0,Coimbatore,Tamil Nadu,2024-10-09,Social Media
CUST10797,Kavya Verma,Female,32.0,Pune,Maharashtra,2023-09-13,Paid Search
CUST10798,Pooja Joshi,Female,49.0,Vadodara,Gujarat,2024-02-02,Direct
CUST10799,Arjun Verma,Male,21.0,Nashik,Maharashtra,2025-08-17,Social Media
CUST10800,Rahul Sharma,Male,36.0,Nagpur,Maharashtra,2025-06-24,Paid Search
CUST10801,Deepak Rao,Male,39.0,Delhi,Delhi,2023-05-31,Paid Search
CUST10802,Ritu Verma,Female,34.0,Delhi,Delhi,2023-12-01,Paid Search
CUST10803,Aman Chauhan,Male,30.0,Chennai,Tamil Nadu,2024-11-10,Direct
CUST10804,Sneha Iyer,Female,24.0,Mumbai,Maharashtra,2023-04-04,Email
CUST10805,Aarav Banerjee,Male,35.0,Hyderabad,Telangana,2024-10-01,Social Media
CUST10806,Ankit Agarwal,Male,32.0,Delhi,Delhi,2024-11-01,Direct
CUST10807,Aadhya Rao,Female,19.0,Mumbai,Maharashtra,2024-01-16,Organic Search
CUST10808,Ishita Rao,Female,44.0,Ahmedabad,Gujarat,2024-01-19,Paid Search
CUST10809,Pranav Reddy,Male,24.0,Bengaluru,Karnataka,2023-11-07,Direct
CUST10810,Gaurav Saxena,Male,19.0,Mumbai,Maharashtra,2025-08-14,Referral
CUST10811,Radhika Shah,Female,27.0,Indore,Madhya Pradesh,2024-04-29,Organic Search
CUST10812,Divya Malhotra,Female,24.0,Chandigarh,Chandigarh,2024-11-02,Paid Search
CUST10813,Tanvi Kapoor,Female,30.0,Surat,Gujarat,2024-01-28,Organic Search
CUST10814,Ritu Chatterjee,Female,21.0,Gurugram,Haryana,2025-02-11,Social Media
CUST10815,Saanvi Agarwal,Female,37.0,Delhi,Delhi,2023-05-30,Social Media
CUST10816,Rahul Patel,Male,47.0,Visakhapatnam,Andhra Pradesh,2023-04-19,Social Media
CUST10817,Sanjay Gupta,Male,34.0,Ahmedabad,Gujarat,2025-03-17,Direct
CUST10818,Suresh Kapoor,Male,19.0,Kolkata,West Bengal,2025-03-03,Organic Search
CUST10819,Meera Mehta,Female,24.0,Lucknow,Uttar Pradesh,2023-12-18,Direct
CUST10820,Gaurav Pandey,Male,35.0,Patna,Bihar,2024-03-25,Paid Search
CUST10821,Rohan Joshi,Male,18.0,Mumbai,Maharashtra,2025-08-30,Organic Search
CUST10822,Sunita Patel,Female,21.0,Ahmedabad,Gujarat,2023-06-03,Direct
CUST10823,Sanjay Reddy,Male,18.0,Bhopal,Madhya Pradesh,2023-09-13,Direct
CUST10824,Komal Joshi,Female,34.0,Pune,Maharashtra,2024-06-09,Direct
CUST10825,Vikram Mishra,Male,55.0,Hyderabad,Telangana,2024-01-07,Referral
CUST10826,Anjali Iyer,Female,20.0,Mumbai,Maharashtra,2024-12-27,Organic Search
CUST10827,Priya Verma,Female,41.0,Mumbai,Maharashtra,2025-02-01,Organic Search
CUST10828,Kunal Malhotra,Male,27.0,Chennai,Tamil Nadu,2024-09-09,
CUST10829,Suresh Das,Male,20.0,Kolkata,West Bengal,2024-11-25,Organic Search
CUST10830,Rajesh Agarwal,Male,49.0,Bengaluru,Karnataka,2024-06-13,Direct
CUST10831,Ishita Mukherjee,Female,55.0,Patna,Bihar,2025-03-30,
CUST10832,Komal Iyer,Female,37.0,Indore,Madhya Pradesh,2023-03-07,Organic Search
CUST10833,Vikram Menon,Male,37.0,Delhi,Delhi,2024-02-09,Email
CUST10834,Yash Yadav,Male,34.0,Delhi,Delhi,2025-01-27,Social Media
CUST10835,Ritu Iyer,Female,32.0,Nashik,Maharashtra,2024-02-27,Paid Search
CUST10836,Abhishek Chatterjee,Male,36.0,Chandigarh,Chandigarh,2023-04-28,Direct
CUST10837,Payal Mehta,Female,40.0,Kochi,Kerala,2024-03-15,Social Media
CUST10838,Reyansh Sharma,Male,50.0,Kanpur,Uttar Pradesh,2025-02-18,Social Media
CUST10839,Rohan Shah,Male,28.0,Gurugram,Haryana,2023-06-27,Organic Search
CUST10840,Radhika Yadav,Female,34.0,Delhi,Delhi,2025-03-01,Social Media
CUST10841,Tarun Mishra,Male,32.0,Delhi,Delhi,2025-04-12,Paid Search
CUST10842,Anita Agarwal,Female,43.0,Mumbai,Maharashtra,2024-12-16,Email
CUST10843,Riya Chatterjee,Female,57.0,Pune,Maharashtra,2023-11-25,Organic Search
CUST10844,Preeti Malhotra,Female,44.0,Bengaluru,Karnataka,2025-05-05,Paid Search
CUST10845,Radhika Singh,Female,41.0,Pune,Maharashtra,2023-10-21,Organic Search
CUST10846,Meera Gupta,Female,42.0,Mumbai,Maharashtra,2025-07-22,Direct
CUST10847,Aadhya Patel,Female,46.0,Pune,Maharashtra,2025-02-14,Paid Search
CUST10848,Simran Desai,Female,57.0,Coimbatore,Tamil Nadu,2023-03-25,Organic Search
CUST10849,Shreya Menon,Female,18.0,Indore,Madhya Pradesh,2025-05-01,Email
CUST10850,Komal Patel,Female,39.0,Ahmedabad,Gujarat,2024-08-22,Direct
CUST10851,Rahul Das,Male,18.0,Mumbai,Maharashtra,2024-07-01,Email
CUST10852,Rahul Mishra,Male,43.0,Bengaluru,Karnataka,2024-05-31,Referral
CUST10853,Rahul Das,Male,39.0,Kolkata,West Bengal,2024-11-21,Referral
CUST10854,Nikhil Mukherjee,Male,28.0,Bengaluru,Karnataka,2025-03-01,Direct
CUST10855,Reyansh Nair,Male,18.0,Visakhapatnam,Andhra Pradesh,2025-07-15,Paid Search
CUST10856,Tarun Sharma,Male,33.0,Gurugram,Haryana,2023-12-27,Paid Search
CUST10857,Yash Mehta,Male,35.0,Delhi,Delhi,2024-12-12,Organic Search
CUST10858,Rekha Rao,Female,32.0,Mumbai,Maharashtra,2025-01-28,Referral
CUST10859,Aadhya Chatterjee,Female,27.0,Mumbai,Maharashtra,2025-01-18,Direct
CUST10860,Manish Mishra,Male,24.0,Vadodara,Gujarat,2024-08-09,Organic Search
CUST10861,Kavya Rao,Female,32.0,Mumbai,Maharashtra,2024-05-01,Social Media
CUST10862,Komal Rao,Female,25.0,Thane,Maharashtra,2025-04-01,Organic Search
CUST10863,Ananya Rao,Female,41.0,Ahmedabad,Gujarat,2024-01-26,Referral
CUST10864,Manish Shah,Male,32.0,Chennai,Tamil Nadu,2023-10-13,Organic Search
CUST10865,Arjun Menon,Male,18.0,Thane,Maharashtra,2024-09-27,Social Media
CUST10866,Aarav Agarwal,Male,35.0,Hyderabad,Telangana,2023-12-21,
CUST10867,Anjali Agarwal,Female,37.0,Vadodara,Gujarat,2023-02-21,Organic Search
CUST10868,Shreya Sharma,Female,49.0,Mumbai,Maharashtra,2023-03-21,Direct
CUST10869,Tanvi Bansal,Female,42.0,Indore,Madhya Pradesh,2025-02-04,Paid Search
CUST10870,Ishita Iyer,Female,24.0,Coimbatore,Tamil Nadu,2025-09-11,Paid Search
CUST10871,Nisha Sharma,Female,47.0,Delhi,Delhi,2024-07-03,Organic Search
CUST10872,Kavya Saxena,Female,19.0,Pune,Maharashtra,2023-07-29,Paid Search
CUST10873,Simran Pandey,Female,33.0,Lucknow,Uttar Pradesh,2025-05-16,Organic Search
CUST10874,Juhi Nair,Female,41.0,Delhi,Delhi,2023-12-14,Social Media
CUST10875,Kunal Malhotra,Male,48.0,Pune,Maharashtra,2025-09-27,
CUST10876,Rekha Kapoor,Female,52.0,Bengaluru,Karnataka,2024-10-13,Organic Search
CUST10877,Reyansh Saxena,Male,46.0,Bhopal,Madhya Pradesh,2023-11-11,Direct
CUST10878,Arjun Patel,Male,32.0,Pune,Maharashtra,2024-08-12,Organic Search
CUST10879,Juhi Shah,Female,39.0,Chennai,Tamil Nadu,2024-03-04,Social Media
CUST10880,Aditya Malhotra,Male,35.0,Thane,Maharashtra,2025-04-15,Direct
CUST10881,Karthik Gupta,Male,26.0,Thane,Maharashtra,2023-06-05,Referral
CUST10882,Kavya Yadav,Female,32.0,Bengaluru,Karnataka,2025-06-15,Email
CUST10883,Arjun Shah,Male,51.0,Mumbai,Maharashtra,2025-04-05,Organic Search
CUST10884,Rajesh Bansal,Male,39.0,Bengaluru,Karnataka,2025-06-18,Paid Search
CUST10885,Vikram Kumar,Male,54.0,Rajkot,Gujarat,2025-07-14,Email
CUST10886,Neha Agarwal,Female,22.0,Ahmedabad,Gujarat,2023-11-08,Social Media
CUST10887,Manish Gupta,Male,29.0,Delhi,Delhi,2024-09-04,Social Media
CUST10888,Naveen Singh,Male,37.0,Ahmedabad,Gujarat,2025-06-09,Direct
CUST10889,Swati Verma,Female,40.0,Ahmedabad,Gujarat,2024-04-17,Social Media
CUST10890,Siddharth Kapoor,Male,32.0,Chennai,Tamil Nadu,2023-04-03,Referral
CUST10891,Kavya Kumar,Female,41.0,Chennai,Tamil Nadu,2024-01-17,Direct
CUST10892,Rajesh Nair,Male,41.0,Hyderabad,Telangana,2023-11-22,Email
CUST10893,Rohan Pandey,Male,19.0,Hyderabad,Telangana,2025-06-25,Organic Search
CUST10894,Neha Rao,Female,41.0,Patna,Bihar,2024-07-12,Email
CUST10895,Harsh Kumar,Male,44.0,Lucknow,Uttar Pradesh,2025-01-26,Email
CUST10896,Manish Malhotra,Male,36.0,Kanpur,Uttar Pradesh,2025-09-03,Social Media
CUST10897,Aditya Kumar,Male,18.0,Delhi,Delhi,2024-01-25,Paid Search
CUST10898,Pranav Chopra,Male,30.0,Guwahati,Assam,2025-03-31,Organic Search
CUST10899,Karthik Chatterjee,Male,37.0,Mumbai,Maharashtra,2023-02-05,Social Media
CUST10900,Rahul Tiwari,Male,24.0,Kanpur,Uttar Pradesh,2023-06-03,Social Media
CUST10901,Varun Shah,Male,42.0,Thane,Maharashtra,2023-08-17,Direct
CUST10902,Aditya Banerjee,Male,40.0,Bengaluru,Karnataka,2024-02-09,Paid Search
CUST10903,Kunal Chauhan,Male,,Mumbai,Maharashtra,2024-05-13,Organic Search
CUST10904,Saanvi Kapoor,Female,33.0,Thane,Maharashtra,2024-07-25,Email
CUST10905,Manish Shah,Male,35.0,Pune,Maharashtra,2023-11-26,Direct
CUST10906,Sunita Gupta,Female,33.0,Noida,Uttar Pradesh,2023-04-11,Organic Search
CUST10907,Diya Das,Female,20.0,Indore,Madhya Pradesh,2025-01-21,Organic Search
CUST10908,Reyansh Joshi,Male,29.0,Gurugram,Haryana,2023-02-07,Direct
CUST10909,Tarun Shah,Male,34.0,Surat,Gujarat,2025-05-09,Organic Search
CUST10910,Ankit Bansal,Male,47.0,Kolkata,West Bengal,2025-08-09,
CUST10911,Saanvi Mehta,Female,40.0,Gurugram,Haryana,2025-02-17,Direct
CUST10912,Krishna Saxena,Male,48.0,Ghaziabad,Uttar Pradesh,2024-11-11,Referral
CUST10913,Nikhil Chopra,Male,19.0,Mumbai,Maharashtra,2025-01-03,Organic Search
CUST10914,Saanvi Desai,Female,29.0,Jaipur,Rajasthan,2024-12-30,Direct
CUST10915,Sunita Kapoor,Female,54.0,Delhi,Delhi,2025-08-11,Referral
CUST10916,Manish Sharma,Male,26.0,Noida,Uttar Pradesh,2025-09-04,Direct
CUST10917,Nisha Nair,Female,25.0,Kanpur,Uttar Pradesh,2024-06-06,Paid Search
CUST10918,Ishaan Pandey,Male,30.0,Chennai,Tamil Nadu,2024-11-30,Social Media
CUST10919,Reyansh Mishra,Male,53.0,Noida,Uttar Pradesh,2025-05-03,Paid Search
CUST10920,Gaurav Patel,Male,26.0,Hyderabad,Telangana,2023-01-02,Paid Search
CUST10921,Komal Pandey,Female,39.0,Chennai,Tamil Nadu,2024-09-10,Social Media
CUST10922,Abhishek Iyer,Male,37.0,Ahmedabad,Gujarat,2024-12-31,Paid Search
CUST10923,Aditi Malhotra,Female,18.0,Delhi,Delhi,2025-02-23,Paid Search
CUST10924,Anjali Pandey,Female,33.0,Delhi,Delhi,2024-04-08,Social Media
CUST10925,Sanjay Shah,Male,27.0,Jaipur,Rajasthan,2024-01-22,Organic Search
CUST10926,Varun Kumar,Male,40.0,Mumbai,Maharashtra,2023-09-12,Direct
CUST10927,Rohan Banerjee,Male,50.0,Gurugram,Haryana,2024-10-08,Referral
CUST10928,Anita Desai,Female,30.0,Hyderabad,Telangana,2025-08-02,Paid Search
CUST10929,Kunal Joshi,Male,30.0,Hyderabad,Telangana,2025-07-15,Email
CUST10930,Kiran Malhotra,Female,58.0,Delhi,Delhi,2024-03-30,Direct
CUST10931,Sanjay Mishra,Male,26.0,Hyderabad,Telangana,2023-12-10,
CUST10932,Anjali Singh,Female,20.0,Nagpur,Maharashtra,2025-04-22,Social Media
CUST10933,Rekha Tiwari,Female,47.0,Noida,Uttar Pradesh,2025-03-01,Organic Search
CUST10934,Riya Kumar,Female,32.0,Delhi,Delhi,2024-08-21,Direct
CUST10935,Siddharth Mishra,Male,36.0,Delhi,Delhi,2024-04-29,Organic Search
CUST10936,Rohan Agarwal,Male,55.0,Delhi,Delhi,2023-06-29,Referral
CUST10937,Rohan Yadav,Male,19.0,Jaipur,Rajasthan,2025-04-19,Paid Search
CUST10938,Ishaan Pandey,Male,31.0,Delhi,Delhi,2024-11-30,Social Media
CUST10939,Shreya Singh,Female,21.0,Mumbai,Maharashtra,2024-04-17,
CUST10940,Abhishek Kapoor,Male,36.0,Thane,Maharashtra,2025-08-01,Paid Search
CUST10941,Aarav Nair,Male,27.0,Patna,Bihar,2025-01-06,Direct
CUST10942,Naveen Iyer,Male,21.0,Hyderabad,Telangana,2025-08-09,Organic Search
CUST10943,Abhishek Mukherjee,Male,40.0,Jaipur,Rajasthan,2024-07-22,Organic Search
CUST10944,Saanvi Joshi,Female,33.0,Thane,Maharashtra,2024-07-03,Direct
CUST10945,Diya Chopra,Female,20.0,Mumbai,Maharashtra,2025-08-15,Organic Search
CUST10946,Aditya Desai,Male,21.0,Surat,Gujarat,2025-09-01,Organic Search
CUST10947,Arjun Shah,Male,35.0,Bengaluru,Karnataka,2025-09-02,Organic Search
CUST10948,Kavya Nair,Female,18.0,Chennai,Tamil Nadu,2025-05-16,Paid Search
CUST10949,Rekha Chauhan,Female,35.0,Hyderabad,Telangana,2024-07-11,Referral
CUST10950,Nisha Chopra,Female,46.0,Indore,Madhya Pradesh,2023-10-16,Social Media
CUST10951,Komal Chatterjee,Female,40.0,Chennai,Tamil Nadu,2024-04-23,Organic Search
CUST10952,Ishita Mehta,Female,27.0,Bhopal,Madhya Pradesh,2025-08-16,Paid Search
CUST10953,Tanvi Yadav,Female,36.0,Hyderabad,Telangana,2024-04-03,Social Media
CUST10954,Tanvi Mehta,Female,20.0,Pune,Maharashtra,2025-03-27,Referral
CUST10955,Aadhya Mishra,Female,34.0,Chandigarh,Chandigarh,2025-08-04,Social Media
CUST10956,Tanvi Chatterjee,Female,30.0,Chennai,Tamil Nadu,2025-09-09,Paid Search
CUST10957,Tanvi Kapoor,Female,23.0,Jaipur,Rajasthan,2025-08-23,Direct
CUST10958,Yash Shah,Male,39.0,Kanpur,Uttar Pradesh,2024-10-05,Organic Search
CUST10959,Nikhil Kumar,,18.0,Chandigarh,Chandigarh,2024-08-08,Direct
CUST10960,Payal Mehta,Female,21.0,Lucknow,Uttar Pradesh,2025-09-21,Organic Search
CUST10961,Komal Das,Female,22.0,Surat,Gujarat,2023-10-25,Paid Search
CUST10962,Suresh Malhotra,Male,28.0,Ghaziabad,Uttar Pradesh,2023-09-18,Organic Search
CUST10963,Pranav Banerjee,Male,46.0,Guwahati,Assam,2025-09-03,Direct
CUST10964,Rahul Bansal,Male,41.0,Coimbatore,Tamil Nadu,2025-01-31,Paid Search
CUST10965,Siddharth Kumar,Male,34.0,Delhi,Delhi,2024-09-18,Direct
CUST10966,Rekha Tiwari,,34.0,Kanpur,Uttar Pradesh,2023-07-10,Referral
CUST10967,Rajesh Joshi,Male,33.0,Hyderabad,Telangana,2024-08-28,
CUST10968,Ishaan Rao,Male,47.0,Chennai,Tamil Nadu,2025-08-20,Organic Search
CUST10969,Deepak Das,Male,18.0,Lucknow,Uttar Pradesh,2024-11-17,Direct
CUST10970,Abhishek Chatterjee,Male,41.0,Delhi,Delhi,2024-05-15,Social Media
CUST10971,Suresh Yadav,Male,28.0,Nagpur,Maharashtra,2024-10-02,Referral
CUST10972,Suresh Reddy,Male,38.0,Bengaluru,Karnataka,2025-07-07,Social Media
CUST10973,Preeti Desai,Female,38.0,Ghaziabad,Uttar Pradesh,2025-07-28,Email
CUST10974,Gaurav Chopra,Male,40.0,Ahmedabad,Gujarat,2024-05-10,Paid Search
CUST10975,Preeti Saxena,Female,49.0,Mumbai,Maharashtra,2024-11-22,Social Media
CUST10976,Payal Gupta,Female,19.0,Jaipur,Rajasthan,2024-01-03,Direct
CUST10977,Nikhil Desai,Male,43.0,Bhopal,Madhya Pradesh,2024-06-30,Social Media
CUST10978,Aditya Nair,Male,32.0,Surat,Gujarat,2023-10-27,Direct
CUST10979,Aditya Iyer,Male,28.0,Visakhapatnam,Andhra Pradesh,2024-09-14,Organic Search
CUST10980,Manish Menon,Male,53.0,Vadodara,Gujarat,2024-10-26,Referral
CUST10981,Payal Nair,Female,40.0,Mumbai,Maharashtra,2024-03-07,Paid Search
CUST10982,Anjali Mukherjee,Female,29.0,Mumbai,Maharashtra,2023-12-26,Organic Search
CUST10983,Aadhya Mehta,Female,43.0,Bengaluru,Karnataka,2023-08-04,Social Media
CUST10984,Rekha Chauhan,Female,33.0,Bengaluru,Karnataka,2023-07-20,Social Media
CUST10985,Nisha Chauhan,Female,29.0,Pune,Maharashtra,2025-02-18,Direct
CUST10986,Kavya Gupta,Female,27.0,Bengaluru,Karnataka,2023-10-29,
CUST10987,Kunal Gupta,Male,36.0,Ahmedabad,Gujarat,2023-06-21,Organic Search
CUST10988,Naveen Menon,Male,27.0,Chennai,Tamil Nadu,2025-09-30,Direct
CUST10989,Aarav Malhotra,Male,35.0,Jaipur,Rajasthan,2023-12-13,Organic Search
CUST10990,Tarun Desai,Male,42.0,Guwahati,Assam,2025-07-15,Social Media
CUST10991,Preeti Shah,Female,34.0,Nagpur,Maharashtra,2024-11-23,Social Media
